accident_index,latitude,longitude,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,road_type,speed_limit,junction_detail,light_conditions,weather_conditions,road_surface_conditions,urban_or_rural_area,first_road_class,police_force
DEMO104786,53.0250730310128,-1.5782904806321199,3,3,4,03/01/2025,5,01:49,7,60.0,9,1,,1.0,1,6,8
DEMO104787,51.61247903462599,0.1434525950535119,3,3,5,19/06/2025,4,16:25,6,40.0,1,1,1.0,1.0,1,3,14
DEMO104788,53.79480654854971,-1.2767939144097926,2,2,2,13/02/2025,4,10:49,3,50.0,2,1,4.0,2.0,1,5,18
DEMO104789,52.93208297104493,-1.6000463908971514,3,2,4,08/06/2025,7,01:52,7,50.0,9,1,1.0,1.0,1,2,27
DEMO104790,53.717028982811094,-2.3318931977283652,3,2,2,14/08/2025,4,00:31,3,50.0,6,6,3.0,1.0,2,6,34
DEMO104791,54.585701097331146,-5.851994230033093,2,2,2,31/05/2025,6,12:40,7,60.0,3,6,2.0,3.0,1,3,15
DEMO104792,54.77156109719581,-5.689207219149643,3,2,2,23/04/2025,3,15:54,12,30.0,9,1,2.0,1.0,1,5,3
DEMO104793,53.73992286344997,-2.042588640585488,3,3,3,24/04/2025,4,13:50,9,20.0,9,6,3.0,1.0,1,3,22
DEMO104794,51.74649777307477,-2.699564109907273,3,1,2,20/04/2025,7,17:16,3,30.0,9,1,4.0,1.0,1,5,16
DEMO104795,53.38452292370664,-2.138865337541804,2,3,3,29/04/2025,2,18:42,6,60.0,1,1,2.0,1.0,1,2,11
DEMO104796,52.94200939531315,-1.1423194222797106,3,3,4,17/05/2025,6,20:26,7,70.0,8,1,2.0,5.0,2,5,24
DEMO104797,52.48907280798204,-1.8850931744927817,3,3,3,09/09/2025,2,23:08,9,70.0,8,1,2.0,2.0,1,4,15
DEMO104798,51.1830021548778,-2.9796327820254542,3,3,3,05/02/2025,3,21:22,2,20.0,8,1,2.0,1.0,2,2,40
DEMO104799,53.028679378358376,-1.2783958888367393,3,4,5,15/01/2025,3,19:58,6,70.0,0,7,2.0,1.0,2,3,36
DEMO104800,53.53003501197254,-1.564461115940484,3,1,1,08/07/2025,2,10:57,9,60.0,7,1,2.0,1.0,2,4,42
DEMO104801,53.45664992971246,-1.684289887335796,3,1,2,06/09/2025,6,12:47,1,30.0,1,1,2.0,2.0,1,1,25
DEMO104802,53.89794158001756,-1.9767161301395944,3,3,3,05/04/2025,6,14:59,9,40.0,9,1,1.0,1.0,1,1,41
DEMO104803,55.79290529319497,-3.2784474459972075,3,3,3,15/03/2025,6,04:34,9,70.0,7,7,4.0,3.0,1,2,28
DEMO104804,55.553760942513875,-4.457714370730834,3,2,3,17/08/2025,7,16:45,9,30.0,7,1,1.0,1.0,2,4,10
DEMO104805,55.738878845967704,-2.7182438924110115,2,2,4,21/05/2025,3,14:09,12,70.0,2,7,7.0,1.0,2,6,31
DEMO104806,53.42354065980562,-2.884391313697577,3,2,3,26/09/2025,5,12:17,9,40.0,3,1,3.0,4.0,2,6,41
DEMO104807,51.69740020901716,-3.1407615272473532,2,1,1,23/02/2025,7,20:10,6,30.0,6,6,1.0,3.0,1,5,15
DEMO104808,51.48591536869844,-2.619633541936329,2,3,3,14/02/2025,5,16:56,6,30.0,8,1,3.0,1.0,2,2,9
DEMO104809,55.86451560352884,-3.3502664574968057,3,3,4,21/07/2025,1,22:36,1,30.0,7,1,1.0,1.0,1,3,11
DEMO104810,53.750280602529585,-2.4440240030037588,3,2,3,24/05/2025,6,23:55,1,50.0,1,1,7.0,3.0,1,1,43
DEMO104811,53.45997408557387,-2.5242631949020535,3,2,4,24/09/2025,3,19:24,7,30.0,3,1,8.0,1.0,1,6,7
DEMO104812,52.70752202044471,-1.2385887247024905,3,2,2,04/07/2025,5,07:24,3,30.0,2,1,6.0,1.0,1,2,11
DEMO104813,53.13457170933875,-1.5219451182900918,2,4,6,10/05/2025,6,04:40,3,70.0,7,1,2.0,1.0,1,2,8
DEMO104814,55.98031762175478,-4.035805188828882,2,2,2,28/02/2025,5,07:34,9,30.0,3,4,7.0,4.0,1,1,26
DEMO104815,53.84356682728629,-1.7108635968131456,3,2,4,01/03/2025,6,17:22,2,30.0,0,4,3.0,1.0,1,3,10
DEMO104816,51.77348028022697,-2.973572865801223,3,4,5,03/10/2025,5,20:19,3,60.0,1,1,6.0,1.0,1,6,10
DEMO104817,53.782019897513244,-1.7497061927149844,3,3,3,24/03/2025,1,21:30,7,70.0,8,5,1.0,1.0,1,4,11
DEMO104818,53.00518101386201,-1.06543073727513,3,3,6,03/07/2025,4,16:04,1,60.0,7,6,7.0,2.0,1,2,7
DEMO104819,,-6.267450783652159,3,3,3,26/10/2025,7,16:11,6,30.0,0,7,4.0,1.0,1,2,34
DEMO104820,52.82810893634366,-1.311584733741603,3,2,2,24/11/2025,1,22:02,2,30.0,7,1,1.0,1.0,1,3,17
DEMO104821,55.77890475846475,-4.377046396964339,2,5,6,08/04/2025,2,16:09,9,60.0,6,1,9.0,1.0,1,5,13
DEMO104822,51.60635484857717,-3.1192574649438543,2,2,2,10/02/2025,1,03:11,7,60.0,1,7,4.0,1.0,1,4,21
DEMO104823,54.47560049167458,-6.2319746514128385,2,3,3,10/10/2025,5,12:04,7,50.0,0,7,7.0,5.0,2,3,40
DEMO104824,53.391018358769806,-2.6436294506843474,3,4,4,08/09/2025,1,08:03,3,30.0,2,7,1.0,1.0,1,5,5
DEMO104825,53.36827577595991,-2.997373359098215,3,1,2,01/05/2025,4,15:49,9,50.0,8,4,2.0,2.0,1,1,17
DEMO104826,53.47131959075553,-2.258468275698118,1,1,2,05/08/2025,2,15:10,3,50.0,1,4,4.0,1.0,1,5,33
DEMO104827,52.817221190453786,-1.5073978113059407,3,2,2,10/03/2025,1,07:33,7,60.0,9,7,1.0,1.0,1,2,25
DEMO104828,54.5600335569197,-5.857116551310285,3,2,2,13/09/2025,6,07:05,2,30.0,7,1,5.0,1.0,2,1,28
DEMO104829,53.20093794172951,-2.7289123856121202,3,2,2,23/09/2025,2,02:56,2,30.0,8,1,3.0,1.0,1,4,12
DEMO104830,51.44735618299325,-2.8120285982307824,3,1,1,20/04/2025,7,07:14,3,30.0,9,7,,2.0,1,2,15
DEMO104831,52.48112583600818,-2.035721538256616,3,1,2,21/06/2025,6,19:44,3,60.0,2,6,4.0,2.0,2,4,23
DEMO104832,51.46756406340685,-2.651262980021778,3,1,2,02/05/2025,5,15:38,2,60.0,7,1,1.0,1.0,1,6,10
DEMO104833,53.58149803965101,-2.320185726189123,3,2,3,12/01/2025,7,22:46,2,30.0,2,1,5.0,1.0,2,5,3
DEMO104834,54.92295542502454,-6.1596508698081935,3,3,3,16/02/2025,7,22:37,9,40.0,0,7,6.0,5.0,2,5,37
DEMO104835,52.65622417882232,-1.0631341758749753,3,2,2,17/12/2025,3,20:30,7,40.0,8,1,2.0,1.0,1,3,6
DEMO104836,52.4194285115176,-1.6093337720331373,3,3,4,16/06/2025,1,04:46,7,30.0,0,5,2.0,3.0,2,2,22
DEMO104837,51.34304464909596,-0.1454647080634187,3,4,5,23/02/2025,7,08:48,3,60.0,9,1,2.0,1.0,1,5,18
DEMO104838,51.53770148824381,-3.396336372663202,3,2,2,17/01/2025,5,01:22,1,30.0,8,1,1.0,1.0,1,2,31
DEMO104839,54.72472956230856,-6.19881188375574,3,5,5,09/05/2025,5,02:56,12,,7,5,6.0,1.0,1,2,29
DEMO104840,55.73490873555322,-2.607372593512271,3,6,8,25/12/2025,4,05:59,1,40.0,7,7,1.0,1.0,2,2,36
DEMO104841,52.54346758932251,-1.9964237965352118,2,1,1,21/05/2025,3,06:43,9,60.0,8,1,2.0,3.0,1,4,40
DEMO104842,52.6419697100689,-1.770079102226187,3,2,3,31/12/2025,3,00:55,7,20.0,0,1,1.0,1.0,1,5,2
DEMO104843,53.5572995155255,-2.6424863035717694,3,3,3,28/06/2025,6,20:06,3,30.0,8,1,3.0,2.0,1,3,35
DEMO104844,55.89251962127638,-3.3700969285728513,3,2,2,06/10/2025,1,12:32,9,30.0,1,1,5.0,1.0,1,5,44
DEMO104845,56.07497558736609,-2.9300222339472697,3,6,8,14/10/2025,2,15:39,9,30.0,0,7,1.0,1.0,1,5,34
DEMO104846,51.43569572195675,-3.3909571046742695,1,4,6,11/01/2025,6,15:55,9,40.0,2,1,1.0,2.0,1,4,44
DEMO104847,52.64919004071827,-2.0890707725385145,2,3,4,03/01/2025,5,23:07,6,60.0,2,7,1.0,1.0,1,6,26
DEMO104848,52.549666957479026,-1.804723133174955,3,1,1,03/12/2025,3,03:48,3,40.0,1,6,1.0,2.0,1,4,6
DEMO104849,51.447703966617254,-3.3377818399884593,2,4,4,07/12/2025,7,08:04,7,60.0,8,1,2.0,1.0,1,5,19
DEMO104850,54.37087449986428,-5.800005931065977,3,3,3,18/02/2025,2,07:21,2,30.0,7,1,5.0,1.0,1,2,13
DEMO104851,55.86729021329528,-4.411083031466876,3,1,2,24/08/2025,7,13:41,3,30.0,9,7,2.0,1.0,2,4,41
DEMO104852,52.29330543224501,-1.9153495932334417,3,2,3,04/12/2025,4,12:17,7,30.0,8,1,1.0,1.0,1,1,44
DEMO104853,51.31173375058701,0.0276663579099653,3,1,1,13/12/2025,6,18:50,3,60.0,8,6,3.0,1.0,1,1,2
DEMO104854,51.444754242437675,-0.2385296863488226,2,5,9,19/04/2025,6,13:55,9,30.0,9,1,5.0,1.0,1,6,14
DEMO104855,55.85050847711607,-4.553657605268414,3,4,5,26/10/2025,7,05:09,12,30.0,8,1,1.0,1.0,1,4,2
DEMO104856,51.26660622240065,-3.2843321135963754,3,2,2,24/08/2025,7,13:15,2,20.0,1,1,1.0,1.0,1,6,39
DEMO104857,53.35135633998612,-1.7090990079929513,2,1,1,05/12/2025,5,23:04,3,30.0,1,1,5.0,2.0,2,4,38
DEMO104858,53.75800847875902,-1.668252667213994,3,3,4,23/02/2025,7,13:42,6,,3,5,1.0,2.0,1,3,4
DEMO104859,55.84533063187583,-3.187045701127673,3,2,2,08/08/2025,5,14:53,1,30.0,2,4,5.0,1.0,1,1,39
DEMO104860,51.46119650077753,-0.12675743422061111,3,3,3,09/01/2025,4,04:36,2,60.0,9,1,5.0,4.0,1,1,4
DEMO104861,56.06933348737957,-2.9715139172680307,2,3,5,11/05/2025,7,00:07,9,30.0,6,4,6.0,4.0,2,1,11
DEMO104862,51.4118193713745,-3.3673732084470958,3,4,4,05/01/2025,7,05:10,1,,9,1,1.0,2.0,1,1,11
DEMO104863,55.96886168633789,-4.25692030932374,3,3,3,11/06/2025,3,00:02,3,40.0,3,7,1.0,1.0,1,3,22
DEMO104864,51.46725146408482,-2.8510245634202485,2,3,5,24/10/2025,5,10:29,3,,9,7,6.0,1.0,2,2,30
DEMO104865,,-1.3923786571684247,3,2,2,29/08/2025,5,21:43,1,20.0,0,4,2.0,1.0,2,3,13
DEMO104866,53.554508384590626,-2.7651401993495166,3,2,3,26/04/2025,6,10:09,9,60.0,3,7,1.0,2.0,1,6,43
DEMO104867,53.76255354646645,-1.5628119371434357,2,4,6,05/06/2025,4,15:50,9,30.0,9,1,2.0,1.0,1,6,19
DEMO104868,54.47475715845365,-5.737318623272503,3,2,4,15/05/2025,4,20:15,3,60.0,3,1,1.0,1.0,1,3,13
DEMO104869,55.951503783430574,-4.296100214116982,1,6,7,25/09/2025,4,18:30,3,50.0,8,1,3.0,2.0,2,2,24
DEMO104870,53.38637439215817,-2.5810500045498146,3,1,1,08/04/2025,2,15:40,9,60.0,2,6,8.0,4.0,1,3,5
DEMO104871,54.31519371201797,-5.775242228909819,2,4,5,03/02/2025,1,18:32,7,30.0,8,1,4.0,1.0,2,1,37
DEMO104872,51.63979494226494,-0.03948092589759722,3,1,1,04/07/2025,5,06:28,6,50.0,7,6,2.0,3.0,1,6,25
DEMO104873,53.27090190664211,-1.460830183654844,2,1,1,30/10/2025,4,10:20,3,40.0,8,1,8.0,2.0,1,5,3
DEMO104874,53.10817325531017,-2.4700815710600015,2,1,3,24/06/2025,2,09:25,6,60.0,7,1,4.0,1.0,1,1,27
DEMO104875,53.36734524502897,-1.0968971990221694,3,1,1,16/03/2025,7,19:14,3,30.0,7,4,1.0,2.0,2,5,31
DEMO104876,51.62298891633654,-2.397318214655157,3,2,2,17/01/2025,5,09:17,3,40.0,6,4,4.0,1.0,1,5,33
DEMO104877,53.30225454870256,-3.1439215275320613,2,1,3,11/12/2025,4,22:45,7,40.0,7,1,1.0,1.0,1,5,4
DEMO104878,55.801554955777625,-3.910621527693639,2,3,3,05/10/2025,7,04:52,3,20.0,8,6,1.0,6.0,1,5,6
DEMO104879,56.04305776161056,-2.860013518573031,3,3,3,26/02/2025,3,04:50,7,20.0,1,5,3.0,1.0,1,5,44
DEMO104880,51.37259592597019,-2.6365573354926526,1,2,2,27/01/2025,1,17:19,9,60.0,8,1,1.0,1.0,1,5,21
DEMO104881,54.57860567497909,-6.135653349286109,2,3,3,17/02/2025,1,18:19,9,50.0,2,5,1.0,4.0,1,4,22
DEMO104882,53.56950865154203,-2.878539729658667,2,1,5,18/05/2025,7,16:03,7,40.0,0,1,3.0,1.0,2,6,2
DEMO104883,52.60814804575901,-1.9373305872045745,3,4,4,24/10/2025,5,07:16,3,50.0,7,6,1.0,1.0,1,4,25
DEMO104884,51.54812336196733,0.5182936711595963,3,4,4,28/02/2025,5,00:35,7,20.0,7,1,2.0,1.0,1,3,29
DEMO104885,53.180735068244054,-2.4902864039554595,2,1,1,26/10/2025,7,07:16,9,30.0,8,5,1.0,1.0,1,1,28
DEMO104886,55.96933521811095,-3.876272454478471,2,5,6,01/01/2025,3,11:44,2,50.0,9,1,4.0,1.0,1,3,44
DEMO104887,52.88366953096158,-1.2558890352900614,3,1,2,27/09/2025,6,09:03,9,50.0,3,1,7.0,1.0,1,6,41
DEMO104888,51.542633208543386,-2.6440413607180013,3,5,5,14/04/2025,1,22:24,12,40.0,9,5,1.0,2.0,1,5,43
DEMO104889,53.13536724037545,-3.193626752810094,3,3,5,17/12/2025,3,20:16,7,30.0,7,1,5.0,1.0,1,5,8
DEMO104890,51.65038881994238,-3.1506386446843684,3,1,2,23/06/2025,1,18:29,2,40.0,2,5,1.0,1.0,1,4,16
DEMO104891,52.803515707518585,-1.3676961894701039,3,2,2,09/04/2025,3,00:01,7,50.0,8,4,1.0,1.0,1,5,22
DEMO104892,51.58498636078616,-0.18350245558861344,3,1,1,30/03/2025,7,03:25,3,30.0,1,1,1.0,1.0,2,3,22
DEMO104893,51.67538211165474,-0.43084711788462693,3,4,5,29/10/2025,3,10:47,3,40.0,9,1,1.0,1.0,1,6,19
DEMO104894,53.478734970485185,-3.4710268363860903,2,3,3,28/05/2025,3,14:51,1,20.0,3,5,1.0,1.0,2,5,24
DEMO104895,51.524009247290564,-2.6426903960585992,3,2,2,09/05/2025,5,16:15,9,30.0,0,1,5.0,1.0,2,6,38
DEMO104896,51.49748457793264,,2,6,6,26/09/2025,5,07:25,7,60.0,8,1,5.0,1.0,1,3,5
DEMO104897,52.73524154583008,-1.0994721342862506,3,3,3,16/07/2025,3,02:41,6,30.0,1,1,9.0,1.0,1,2,20
DEMO104898,56.19187830097872,-3.2304821133730326,3,2,3,31/08/2025,7,07:27,3,60.0,0,1,8.0,1.0,2,2,33
DEMO104899,,-0.8442030792260158,2,4,6,12/06/2025,4,19:32,3,50.0,0,5,2.0,1.0,1,6,25
DEMO104900,51.385630362850286,-3.1465460735747364,2,4,7,24/01/2025,5,23:20,6,30.0,9,7,1.0,1.0,1,6,16
DEMO104901,52.76406962254134,-1.404005460501372,3,2,2,03/01/2025,5,22:50,6,60.0,0,4,1.0,1.0,1,5,26
DEMO104902,53.56230552700801,-1.6828301926099525,3,6,6,15/01/2025,3,14:37,2,30.0,7,4,2.0,1.0,1,6,24
DEMO104903,55.536462964139965,-4.243117584626919,3,1,1,29/07/2025,2,02:57,3,30.0,6,1,6.0,2.0,2,6,9
DEMO104904,53.576584220750625,-2.432797219266076,2,1,3,07/07/2025,1,23:46,1,30.0,9,5,1.0,1.0,1,3,17
DEMO104905,53.2499515252834,-1.6334848000360986,2,1,1,30/09/2025,2,03:22,9,50.0,9,6,1.0,1.0,1,6,41
DEMO104906,53.88724430139697,-1.485617552684729,3,3,3,23/11/2025,7,06:19,6,30.0,9,1,2.0,1.0,1,5,19
DEMO104907,55.771982726680974,-3.2350027231450365,2,3,4,05/03/2025,3,23:05,9,30.0,3,5,7.0,1.0,2,3,21
DEMO104908,55.95430130365597,-3.3656241046752813,2,3,3,16/12/2025,2,12:37,3,60.0,6,1,2.0,1.0,2,6,33
DEMO104909,53.07396083625901,-1.794741157231349,2,2,5,07/12/2025,7,04:44,3,60.0,8,1,4.0,1.0,1,3,21
DEMO104910,54.600045683839625,-5.749128540019624,3,2,3,13/08/2025,3,12:21,3,70.0,1,1,,1.0,1,2,22
DEMO104911,52.95400467849088,-1.2174317104794166,2,3,5,13/07/2025,7,01:01,3,20.0,1,1,1.0,1.0,1,1,41
DEMO104912,51.63663896142615,-0.4258726279621178,3,1,2,06/03/2025,4,07:49,3,60.0,9,1,2.0,1.0,1,3,27
DEMO104913,53.294998558956415,-1.8803319089200616,3,4,5,07/03/2025,5,22:13,9,60.0,0,1,5.0,3.0,1,1,8
DEMO104914,56.004234370446895,-3.124886660536934,3,4,4,07/01/2025,2,07:34,2,30.0,3,1,4.0,2.0,2,2,3
DEMO104915,52.41481944807531,-1.9678287761578717,3,2,2,24/08/2025,7,21:03,3,30.0,1,1,2.0,1.0,2,6,20
DEMO104916,52.56784108250467,-1.8525566045472177,2,3,6,08/06/2025,7,13:03,2,20.0,0,1,1.0,3.0,1,3,24
DEMO104917,53.871200468807515,,3,2,5,12/03/2025,3,15:53,3,60.0,9,1,1.0,1.0,1,6,13
DEMO104918,51.63993628551834,-2.9878917612560056,2,4,5,18/02/2025,2,16:40,7,40.0,1,6,1.0,1.0,2,3,44
DEMO104919,52.74371447486531,-1.1691996280772219,3,5,5,24/01/2025,5,13:00,1,20.0,3,4,1.0,1.0,1,1,40
DEMO104920,54.5808420671506,-6.3359943921348325,3,2,2,22/08/2025,5,00:06,1,30.0,2,1,1.0,4.0,1,1,17
DEMO104921,51.53268276813145,-2.7910081984133486,3,3,3,08/09/2025,1,22:29,9,60.0,6,1,4.0,1.0,1,1,16
DEMO104922,53.28228087524163,-1.1422829030147317,1,1,1,19/08/2025,2,11:40,3,40.0,8,1,5.0,2.0,1,6,24
DEMO104923,56.22108319767175,-3.666851951620247,3,4,4,10/02/2025,1,15:25,3,60.0,8,1,4.0,1.0,1,1,32
DEMO104924,53.55610403660165,-1.7461193356724531,3,4,5,16/01/2025,4,13:52,7,,7,1,4.0,1.0,1,3,8
DEMO104925,52.37552518939945,-2.2017804053365624,3,2,2,08/02/2025,6,15:39,2,70.0,6,1,9.0,1.0,1,2,17
DEMO104926,51.004715105739905,-2.244970708238748,3,2,3,02/10/2025,4,08:36,9,30.0,1,1,8.0,1.0,1,5,9
DEMO104927,53.7764228121218,-1.4118993267406128,3,1,1,28/09/2025,7,20:17,9,30.0,3,5,1.0,2.0,1,6,38
DEMO104928,53.53796497068313,-1.9449924355508856,2,5,7,18/04/2025,5,05:40,3,70.0,9,1,1.0,1.0,1,2,39
DEMO104929,53.585312558517664,-2.537311353414515,3,1,1,21/01/2025,2,15:52,6,30.0,8,1,1.0,1.0,1,3,27
DEMO104930,51.45048916117937,-0.42554208717105335,2,2,2,27/04/2025,7,13:02,3,40.0,0,1,7.0,1.0,1,4,21
DEMO104931,55.863507319414246,-4.498984168894686,3,4,4,23/10/2025,4,12:44,9,30.0,8,7,1.0,2.0,1,4,2
DEMO104932,51.684874526315255,-3.846354498818878,3,5,6,22/02/2025,6,00:52,1,50.0,8,5,1.0,2.0,1,5,10
DEMO104933,55.76498275655763,-3.3138204822091524,1,2,2,18/10/2025,6,09:25,7,30.0,8,5,2.0,1.0,2,2,24
DEMO104934,51.251269589244366,-3.0374862579027297,3,2,2,19/06/2025,4,01:45,3,30.0,8,7,3.0,1.0,1,5,24
DEMO104935,53.33777660390135,-1.4520513590957806,3,2,3,21/02/2025,5,12:21,9,20.0,9,4,3.0,1.0,1,1,6
DEMO104936,54.59909012892381,-5.953265392707541,3,2,2,07/12/2025,7,16:11,12,70.0,0,1,5.0,1.0,2,3,34
DEMO104937,53.481075481574344,-1.6851367897037743,3,3,5,09/07/2025,3,12:48,3,60.0,3,5,2.0,1.0,1,3,20
DEMO104938,53.80434445186213,-1.4266691215109668,3,1,1,03/09/2025,3,18:18,3,60.0,9,1,6.0,2.0,1,5,28
DEMO104939,51.30242164155716,-2.5497732314223485,2,3,4,05/02/2025,3,08:45,6,60.0,7,5,1.0,1.0,1,3,13
DEMO104940,55.79566981850488,-3.93284028100387,3,2,3,16/05/2025,5,07:18,7,40.0,8,1,6.0,1.0,2,2,24
DEMO104941,53.440254875154004,-2.548281601498309,3,2,3,19/08/2025,2,10:23,3,20.0,2,1,3.0,1.0,1,3,43
DEMO104942,51.60050753167665,-3.1472461490400443,3,2,3,24/08/2025,7,05:41,7,20.0,1,1,1.0,,1,1,30
DEMO104943,51.66149184885071,-3.0753480341184654,1,5,6,23/01/2025,4,19:20,9,60.0,9,1,8.0,1.0,1,2,39
DEMO104944,51.45797242443343,0.0122958345812903,3,4,5,09/08/2025,6,19:48,12,40.0,2,4,8.0,2.0,1,4,32
DEMO104945,55.73685589287327,-3.78936402447715,3,4,4,11/12/2025,4,09:02,9,30.0,7,1,6.0,1.0,1,3,9
DEMO104946,51.29283750995516,-2.926098159188052,3,5,6,15/10/2025,3,19:00,7,20.0,2,1,7.0,1.0,1,3,26
DEMO104947,53.164823013572956,-1.2946791604155452,3,4,4,17/03/2025,1,00:04,3,,9,1,1.0,1.0,1,1,34
DEMO104948,53.722270053428424,-1.8802169224591474,3,2,2,30/11/2025,7,03:15,2,20.0,2,6,1.0,1.0,1,4,14
DEMO104949,51.31703747887033,-2.738950538928054,3,5,7,07/09/2025,7,06:03,7,30.0,9,6,1.0,2.0,2,5,7
DEMO104950,53.830891432924,-1.6419985474618897,3,2,2,21/01/2025,2,09:22,7,50.0,2,5,6.0,2.0,2,5,35
DEMO104951,51.79797832383786,-0.3382856429658746,3,5,6,16/02/2025,7,05:01,9,40.0,9,1,5.0,2.0,1,4,29
DEMO104952,55.78692063927736,-3.08814965421779,2,6,6,03/12/2025,3,12:45,3,30.0,2,1,9.0,2.0,1,1,30
DEMO104953,52.59262688106469,-1.769785991163899,3,3,3,18/03/2025,2,19:09,3,40.0,9,1,6.0,3.0,2,6,19
DEMO104954,51.372604741359154,-2.5897563926512475,3,3,3,05/02/2025,3,10:58,3,30.0,7,1,3.0,1.0,1,2,4
DEMO104955,53.500796357458,-2.1651288605694736,3,2,3,14/06/2025,6,10:51,6,30.0,1,1,1.0,1.0,1,6,23
DEMO104956,52.632207829324194,-1.464537446470253,2,3,5,11/07/2025,5,01:41,3,40.0,2,6,1.0,2.0,1,2,22
DEMO104957,51.673378826954746,-2.5016002732895104,3,3,5,29/07/2025,2,06:47,3,60.0,8,1,2.0,1.0,1,5,40
DEMO104958,54.501971815891714,-6.2500194042857995,3,2,4,29/08/2025,5,19:46,2,60.0,8,1,5.0,1.0,1,5,6
DEMO104959,54.73237112546791,-6.120577056836097,2,4,5,31/12/2025,3,19:50,3,30.0,2,4,1.0,3.0,2,3,20
DEMO104960,51.49724194226097,-2.796612262944882,3,3,5,05/10/2025,7,02:33,3,30.0,1,1,7.0,1.0,2,6,23
DEMO104961,53.027300843570764,-0.8184028415736688,3,3,4,10/01/2025,5,00:37,12,30.0,8,1,4.0,1.0,1,2,10
DEMO104962,54.819716683384556,-6.051150982882107,3,1,1,02/02/2025,7,19:28,9,20.0,7,5,1.0,1.0,2,1,33
DEMO104963,,-2.4898005333557593,3,1,2,01/01/2025,3,04:37,3,20.0,8,6,6.0,1.0,2,3,23
DEMO104964,54.73677509292175,-6.204481293349556,2,4,4,25/05/2025,7,13:22,9,30.0,6,5,3.0,1.0,1,5,10
DEMO104965,52.51443643765196,-2.028412669247529,2,3,4,08/05/2025,4,19:07,6,30.0,2,7,4.0,1.0,2,4,27
DEMO104966,53.693890322264174,-2.390283280889537,3,1,2,07/12/2025,7,18:55,12,40.0,3,1,1.0,1.0,2,5,41
DEMO104967,51.52831334329306,-2.771292019920121,3,2,4,14/05/2025,3,13:41,7,20.0,0,5,1.0,1.0,1,3,10
DEMO104968,51.480200831329284,0.0820849065542062,2,4,4,12/01/2025,7,09:42,3,30.0,9,7,1.0,1.0,2,6,28
DEMO104969,56.11012196832813,-3.2586150406895884,3,4,4,19/11/2025,3,18:16,3,20.0,2,1,2.0,1.0,2,5,7
DEMO104970,51.37939089545938,-3.198537627173684,2,1,1,05/04/2025,6,16:46,12,40.0,6,6,5.0,1.0,1,3,28
DEMO104971,51.38242947942782,-2.4085166634983883,1,1,4,30/11/2025,7,20:31,12,30.0,2,7,8.0,1.0,1,6,33
DEMO104972,51.346392732035895,-2.9816681189367737,2,3,3,10/10/2025,5,12:04,6,20.0,2,5,7.0,1.0,1,1,33
DEMO104973,55.84047920806911,-3.335124424122321,3,2,2,18/11/2025,2,22:57,7,30.0,8,1,1.0,1.0,1,6,14
DEMO104974,55.46096947744982,-2.8990003582762562,3,1,2,27/10/2025,1,18:59,6,20.0,8,1,,3.0,1,5,37
DEMO104975,55.86137520363566,-3.1939730815707774,3,3,3,22/02/2025,6,01:52,9,60.0,8,5,1.0,1.0,1,3,29
DEMO104976,52.941569180981126,-1.2998047898373573,2,2,2,17/08/2025,7,07:28,6,30.0,0,6,1.0,1.0,1,4,38
DEMO104977,52.6230615503593,-1.6717029520630171,3,5,6,31/05/2025,6,19:13,2,50.0,9,1,4.0,1.0,1,6,14
DEMO104978,54.431536151143945,-5.835963937060581,3,3,4,18/08/2025,1,02:00,3,50.0,9,1,7.0,1.0,1,2,25
DEMO104979,53.29101545926692,-1.399603952308985,3,6,7,30/09/2025,2,17:44,7,40.0,9,1,8.0,1.0,1,3,10
DEMO104980,51.44986446527664,-3.266053276897771,2,2,4,02/07/2025,3,08:53,3,40.0,1,1,5.0,3.0,2,5,36
DEMO104981,54.73508651197991,-5.930477441309642,2,2,3,25/04/2025,5,04:06,9,30.0,6,6,1.0,1.0,1,3,5
DEMO104982,53.51319227396703,-2.4179760016736376,3,3,4,01/12/2025,1,12:41,12,30.0,9,1,1.0,2.0,1,5,26
DEMO104983,51.52190731381173,-2.6388137368719584,2,2,3,31/08/2025,7,22:01,3,,8,1,1.0,1.0,1,6,42
DEMO104984,53.63958464315487,-2.3435666164952225,3,4,5,20/11/2025,4,21:46,9,20.0,0,4,3.0,3.0,1,2,12
DEMO104985,51.597920079994005,-0.069280299932127,2,3,6,28/03/2025,5,09:01,9,30.0,9,1,2.0,3.0,1,5,32
DEMO104986,54.48879710320454,-5.5609847820336675,3,1,2,02/11/2025,7,00:58,7,30.0,8,5,1.0,1.0,1,3,5
DEMO104987,54.905173306260515,-5.972385238174016,3,2,2,29/04/2025,2,21:10,2,30.0,8,1,2.0,1.0,1,3,5
DEMO104988,54.25496672209968,-5.741666857988833,3,2,3,18/06/2025,3,21:24,3,60.0,3,1,2.0,1.0,1,1,18
DEMO104989,51.643295240726616,-3.14712757205225,2,2,3,11/11/2025,2,14:41,12,20.0,7,6,4.0,1.0,1,2,5
DEMO104990,53.46030401656022,-1.194711906796491,3,4,4,10/05/2025,6,15:50,7,30.0,8,1,2.0,1.0,1,4,6
DEMO104991,53.1787600185709,-0.7493622084887781,3,2,2,02/04/2025,3,12:21,7,50.0,3,1,,1.0,2,1,7
